datetime,meter_reading,meter_name,stuck
12/27/2022 5:15,515861,multipurpose_bldg_main,0
12/27/2022 5:30,515862,multipurpose_bldg_main,0
12/27/2022 6:00,515863,multipurpose_bldg_main,0
12/27/2022 6:15,515865,multipurpose_bldg_main,0
12/27/2022 6:30,515867,multipurpose_bldg_main,0
12/27/2022 6:45,515868,multipurpose_bldg_main,0
12/27/2022 7:00,515870,multipurpose_bldg_main,0
12/27/2022 7:30,515872,multipurpose_bldg_main,0
12/27/2022 7:45,515873,multipurpose_bldg_main,0
12/27/2022 8:00,515874,multipurpose_bldg_main,0
12/27/2022 8:15,515876,multipurpose_bldg_main,0
12/27/2022 8:30,515877,multipurpose_bldg_main,0
12/27/2022 8:45,515878,multipurpose_bldg_main,0
12/27/2022 9:00,515879,multipurpose_bldg_main,0
12/27/2022 9:15,515880,multipurpose_bldg_main,0
12/27/2022 9:30,515882,multipurpose_bldg_main,0
12/27/2022 9:45,515884,multipurpose_bldg_main,0
12/27/2022 10:00,515886,multipurpose_bldg_main,0
12/27/2022 10:15,515887,multipurpose_bldg_main,0
12/27/2022 10:30,515889,multipurpose_bldg_main,0
12/27/2022 10:45,515891,multipurpose_bldg_main,0
12/27/2022 11:00,515894,multipurpose_bldg_main,0
12/27/2022 11:15,515896,multipurpose_bldg_main,0
12/27/2022 11:30,515898,multipurpose_bldg_main,0
12/27/2022 11:45,515900,multipurpose_bldg_main,0
12/27/2022 12:00,515902,multipurpose_bldg_main,0
12/27/2022 12:15,515905,multipurpose_bldg_main,0
12/27/2022 12:30,515907,multipurpose_bldg_main,0
12/27/2022 12:45,515910,multipurpose_bldg_main,0
12/27/2022 13:00,515913,multipurpose_bldg_main,0
12/27/2022 13:15,515915,multipurpose_bldg_main,0
12/27/2022 13:30,515917,multipurpose_bldg_main,0
12/27/2022 13:45,515919,multipurpose_bldg_main,0
12/27/2022 14:00,515921,multipurpose_bldg_main,0
12/27/2022 14:30,515923,multipurpose_bldg_main,0
12/27/2022 14:45,515925,multipurpose_bldg_main,0
12/27/2022 15:00,515927,multipurpose_bldg_main,0
12/27/2022 15:15,515928,multipurpose_bldg_main,0
12/27/2022 15:30,515930,multipurpose_bldg_main,0
12/27/2022 15:45,515932,multipurpose_bldg_main,0
12/27/2022 16:00,515934,multipurpose_bldg_main,0
12/27/2022 16:15,515937,multipurpose_bldg_main,0
12/27/2022 16:30,515939,multipurpose_bldg_main,0
12/27/2022 16:45,515942,multipurpose_bldg_main,0
12/27/2022 17:00,515943,multipurpose_bldg_main,0
12/27/2022 17:15,515946,multipurpose_bldg_main,0
12/27/2022 17:30,515949,multipurpose_bldg_main,0
12/27/2022 17:45,515952,multipurpose_bldg_main,0
12/27/2022 18:00,515954,multipurpose_bldg_main,0
12/27/2022 18:15,515956,multipurpose_bldg_main,0
12/27/2022 18:45,515961,multipurpose_bldg_main,0
12/27/2022 19:00,515963,multipurpose_bldg_main,0
12/27/2022 19:15,515965,multipurpose_bldg_main,0
12/27/2022 19:30,515967,multipurpose_bldg_main,0
12/27/2022 19:45,515969,multipurpose_bldg_main,0
12/27/2022 20:00,515971,multipurpose_bldg_main,0
12/27/2022 20:15,515972,multipurpose_bldg_main,0
12/27/2022 20:30,515974,multipurpose_bldg_main,0
12/27/2022 20:45,515976,multipurpose_bldg_main,0
12/27/2022 21:00,515978,multipurpose_bldg_main,0
12/27/2022 21:15,515981,multipurpose_bldg_main,0
12/27/2022 21:30,515983,multipurpose_bldg_main,0
12/27/2022 21:45,515984,multipurpose_bldg_main,0
12/27/2022 22:00,515985,multipurpose_bldg_main,0
12/27/2022 22:15,515987,multipurpose_bldg_main,0
12/27/2022 22:30,515988,multipurpose_bldg_main,0
12/27/2022 22:45,515989,multipurpose_bldg_main,0
12/27/2022 23:00,515990,multipurpose_bldg_main,0
12/27/2022 23:15,515991,multipurpose_bldg_main,0
12/27/2022 23:30,515993,multipurpose_bldg_main,0
12/27/2022 23:45,515995,multipurpose_bldg_main,0
12/28/2022 0:00,515996,multipurpose_bldg_main,0
12/28/2022 0:15,515997,multipurpose_bldg_main,0
12/28/2022 0:30,515998,multipurpose_bldg_main,0
12/28/2022 0:45,515999,multipurpose_bldg_main,0
12/28/2022 1:00,516000,multipurpose_bldg_main,0
12/28/2022 1:15,516001,multipurpose_bldg_main,0
12/28/2022 1:30,516002,multipurpose_bldg_main,0
12/28/2022 1:45,516003,multipurpose_bldg_main,0
12/28/2022 2:00,516005,multipurpose_bldg_main,0
12/28/2022 2:15,516006,multipurpose_bldg_main,0
12/28/2022 2:30,516007,multipurpose_bldg_main,0
12/28/2022 2:45,516008,multipurpose_bldg_main,0
12/28/2022 3:00,516009,multipurpose_bldg_main,0
12/28/2022 3:15,516011,multipurpose_bldg_main,0
12/28/2022 3:30,516012,multipurpose_bldg_main,0
12/28/2022 3:45,516013,multipurpose_bldg_main,0
12/28/2022 4:00,516014,multipurpose_bldg_main,0
12/28/2022 4:15,516015,multipurpose_bldg_main,0
12/28/2022 4:30,516016,multipurpose_bldg_main,0
12/28/2022 4:45,516017,multipurpose_bldg_main,0
12/28/2022 5:00,516018,multipurpose_bldg_main,0
12/28/2022 5:30,516019,multipurpose_bldg_main,0
12/28/2022 5:45,516021,multipurpose_bldg_main,0
12/28/2022 6:00,516023,multipurpose_bldg_main,0
12/28/2022 6:15,516024,multipurpose_bldg_main,0
12/28/2022 6:30,516025,multipurpose_bldg_main,0
12/28/2022 6:45,516026,multipurpose_bldg_main,0
12/28/2022 7:00,516028,multipurpose_bldg_main,0
12/28/2022 7:15,516030,multipurpose_bldg_main,0
12/28/2022 7:30,516032,multipurpose_bldg_main,0
12/28/2022 7:45,516033,multipurpose_bldg_main,0
12/28/2022 8:00,516034,multipurpose_bldg_main,0
12/28/2022 8:15,516035,multipurpose_bldg_main,0
12/28/2022 8:30,516037,multipurpose_bldg_main,0
12/28/2022 8:45,516040,multipurpose_bldg_main,0
12/28/2022 9:00,516043,multipurpose_bldg_main,0
12/28/2022 9:15,516045,multipurpose_bldg_main,0
12/28/2022 9:30,516047,multipurpose_bldg_main,0
12/28/2022 9:45,516048,multipurpose_bldg_main,0
12/28/2022 10:00,516050,multipurpose_bldg_main,0
